Review_id,Film_id,Comment
296,tt6333064,"{'imdb_id': 'tt6333064', 'comentarios': [{'review': ""If journalists don't pat their own back, who will?"", 'rating': '3/10'}, {'review': 'Schoolyard Bully Finally Gets Smacked Down, Proceeds To Cry About It', 'rating': '2/10'}, {'review': ""Scumbag bully 'journalism' fails to justify or defend itself"", 'rating': '4/10'}, {'review': 'Unfocused + Biased', 'rating': '6/10'}, {'review': 'A documentary of desperation', 'rating': '2/10'}, {'review': ""Don't waste your time!"", 'rating': '1/10'}, {'review': ""not a documentation but Nick Denton's slandering"", 'rating': '1/10'}, {'review': 'A mess', 'rating': '1/10'}, {'review': 'Problematic defense of the First Amendment', 'rating': '6/10'}, {'review': 'False advertisement/Failed attempt to defend appalling behavior', 'rating': '1/10'}, {'review': 'If you lean ......', 'rating': '1/10'}, {'review': 'Heartwarming Story', 'rating': '4/10'}, {'review': 'Not worth watching.', 'rating': '1/10'}, {'review': 'A let down', 'rating': '6/10'}, {'review': ""Horrible excuse for a 'documentary.'"", 'rating': '1/10'}, {'review': 'One Sided Propaganda', 'rating': '1/10'}, {'review': 'Subject wise is fine', 'rating': '6/10'}, {'review': 'Shoots itself in the foot', 'rating': '1/10'}, {'review': 'Independent Media Brought Down by Lawsuits', 'rating': '9/10'}, {'review': 'Biased: refuses to talk about how the media has an agenda', 'rating': '1/10'}, {'review': ""The little documentary that couldn't get up the hill"", 'rating': '3/10'}, {'review': 'Spoiler Alert! Absurd viewpoint!', 'rating': '1/10'}, {'review': ""Maybe don't use gawker"", 'rating': '6/10'}, {'review': ""Possible spoilers. Free press don't do irony."", 'rating': '2/10'}, {'review': 'A tad alarmist, but extremely worrying.', 'rating': '8/10'}]}"
297,tt6341832,"{'imdb_id': 'tt6341832', 'comentarios': [{'review': 'A really good suspenseful science fiction', 'rating': '7/10'}, {'review': 'Kept on hook', 'rating': '7/10'}, {'review': 'REAL sci-fi - Creative and exhilarating', 'rating': '7/10'}, {'review': 'An above average Netflix offering', 'rating': '6/10'}, {'review': 'ClaustrO2phO2bic...', 'rating': '7/10'}, {'review': 'Good claustrophobic sci-fi', 'rating': '8/10'}, {'review': 'A tense, taught sci-fi thriller', 'rating': '8/10'}, {'review': 'Interesting...', 'rating': '6/10'}, {'review': 'Fresh air', 'rating': '8/10'}, {'review': 'A great-looking indie-scifi that surprises at every turn.', 'rating': '8/10'}, {'review': 'Very enjoyable with a great central performance', 'rating': '7/10'}, {'review': ""Oxygen is a phenomenal example of one-location filmmaking done right, which will, unfortunately, escape most viewers' radar."", 'rating': '8/10'}, {'review': 'Brilliant acting and lot of suspense', 'rating': '9/10'}, {'review': 'Claustrophobic and Thrilling', 'rating': '8/10'}, {'review': 'Wait for the end!', 'rating': '7/10'}, {'review': 'Quite interesting', 'rating': '7/10'}, {'review': 'Believable', 'rating': '8/10'}, {'review': 'Surprisingly good.', 'rating': '4/10'}, {'review': 'Poorly manufactured drama', 'rating': '9/10'}, {'review': 'Excellent from start to finish', 'rating': '1/10'}, {'review': 'Too many logic problems + deus ex machina moments', 'rating': '7/10'}, {'review': 'A taut mystery horror/thriller that goes off in surprising directions!', 'rating': '6/10'}, {'review': 'A claustrophobic thriller with a few logical issues', 'rating': '8/10'}, {'review': 'Not for everyone, but most science fiction fans will enjoy it', 'rating': '2/10'}, {'review': 'Pure nonsesnse', 'rating': 'Sin calificación'}]}"
298,tt5304992,"{'imdb_id': 'tt5304992', 'comentarios': [{'review': 'Much Better Than I Expected!', 'rating': '7/10'}, {'review': 'A Really Old School Romcom', 'rating': '8/10'}, {'review': 'Surprisingly funny and charming!!', 'rating': '8/10'}, {'review': 'Conventional light-hearted rom-com with predictable story that never really progresse, but delivers exactly what it promises', 'rating': '6/10'}, {'review': 'A clean rom-com with a decent story...', 'rating': '6/10'}, {'review': 'Nah bc this is the best rom com in the past 10 years', 'rating': '9/10'}, {'review': ""Vicarious lovin'"", 'rating': '7/10'}, {'review': 'A LAUGH-OUT-LOUD GREAT TIME', 'rating': '9/10'}, {'review': 'Set It Up', 'rating': '7/10'}, {'review': 'Super cute...', 'rating': '8/10'}, {'review': ""It's like any Rom-Com you've ever seen"", 'rating': '5/10'}, {'review': 'Not what you would expect', 'rating': '7/10'}, {'review': 'ENJOYABLY SILY', 'rating': '6/10'}, {'review': 'Love it!', 'rating': '8/10'}, {'review': 'return of the fun rom-com', 'rating': '7/10'}, {'review': 'Cute & Fun', 'rating': '8/10'}, {'review': 'They set me up.', 'rating': '5/10'}, {'review': ""I can't believe Liu and Diggs actually read the script before signing"", 'rating': '2/10'}, {'review': 'Surprisingly a great film', 'rating': '8/10'}, {'review': 'Set It Up The Bomb', 'rating': '2/10'}, {'review': 'Get Away Film', 'rating': '9/10'}, {'review': 'HAHAHA', 'rating': '7/10'}, {'review': 'A ""Must Watch"" light comedy.', 'rating': '8/10'}, {'review': 'Not too funny rom-com', 'rating': '4/10'}, {'review': 'And Yet....', 'rating': '8/10'}]}"
299,tt5990342,"{'imdb_id': 'tt5990342', 'comentarios': [{'review': 'A let down.', 'rating': '5/10'}, {'review': 'Coping with a breakup and pursuing dream career!', 'rating': '4/10'}, {'review': ""I didn't enjoy it"", 'rating': '3/10'}, {'review': 'Different and decent, but not quite incredible', 'rating': '7/10'}, {'review': 'To be single or not to be', 'rating': '7/10'}, {'review': ""Don't listen to these bad reviews!"", 'rating': '9/10'}, {'review': 'NOT SO INCREDIBLE (THAT WAS EASY)...!', 'rating': '4/10'}, {'review': 'Refreshing, Funny, Lovely', 'rating': '10/10'}, {'review': 'Inspiring and heart warming!Do not miss it!', 'rating': '8/10'}, {'review': 'Perpetual selfishness', 'rating': '3/10'}, {'review': 'I really like this', 'rating': '10/10'}, {'review': 'Of course you will like her.', 'rating': '8/10'}, {'review': 'An Incredibly Original Take on a Common Story', 'rating': '1/10'}, {'review': 'The horror...the horror.', 'rating': '1/10'}, {'review': 'yuk', 'rating': '4/10'}, {'review': 'Had potential, but writing isnt good', 'rating': '3/10'}, {'review': 'Bad writing, stiff acting', 'rating': '6/10'}, {'review': 'The Enjoyable Jessica James', 'rating': '3/10'}, {'review': 'Hated it', 'rating': '1/10'}, {'review': 'A propaganda piece for our times...', 'rating': '1/10'}, {'review': 'Waste Of Time, People', 'rating': '1/10'}, {'review': 'I would have given no stars if I could', 'rating': '7/10'}, {'review': 'Up and Down and Uneven but a Nice Small Film', 'rating': '10/10'}, {'review': 'Most enjoyable biographical like drama in a long time.', 'rating': '7/10'}, {'review': 'Cute movie, feels real.', 'rating': 'Sin calificación'}]}"
300,tt8902948,"{'imdb_id': 'tt8902948', 'comentarios': [{'review': ""I'm a Taiwanese"", 'rating': '10/10'}, {'review': 'A complex and bittersweet look at immigrant life.', 'rating': '7/10'}, {'review': 'Striking a resonating chord with the Asian-American experience', 'rating': '8/10'}, {'review': 'A simple story to put social distancing in its right place, not in a pandemi, but in humanity.', 'rating': '7/10'}, {'review': 'Perhaps a bit short but still a good film', 'rating': '8/10'}, {'review': 'Bittersweet', 'rating': '8/10'}, {'review': 'A beautiful well made film', 'rating': '8/10'}, {'review': ""Don't let this quietly affecting, profoundly human film get past you."", 'rating': '10/10'}, {'review': 'Rings true to life', 'rating': '6/10'}, {'review': 'Good drama with a couple of standout elements', 'rating': '10/10'}, {'review': 'A true representation of Chinese family', 'rating': '9/10'}, {'review': 'A Heartbreaking Exploration of Sacrifice and How Our Choices Define Us', 'rating': '2/10'}, {'review': 'Inauthentic and distracting accent', 'rating': '10/10'}, {'review': 'It made me write my first IMDB review', 'rating': '10/10'}, {'review': 'Tigertail is the perfect cure for cabin fever. This is La Grande Bellezza with better editing.', 'rating': '7/10'}, {'review': 'An awesome drama with a nice story about love', 'rating': '7/10'}, {'review': 'A gentle but striking meditation on family discord and identity conflict', 'rating': '8/10'}, {'review': 'tigertail', 'rating': '6/10'}, {'review': 'Wrong pick of the cast', 'rating': '7/10'}, {'review': 'My thoughts', 'rating': '2/10'}, {'review': 'Ridiculous film for a Taiwanese', 'rating': '5/10'}, {'review': 'A Drama Essay', 'rating': '6/10'}, {'review': 'Actors accent', 'rating': '10/10'}, {'review': 'The perfect date night movie cure for cabin fever. Tigertail restarts the new Roaring 20s', 'rating': '7/10'}, {'review': 'Been a while', 'rating': 'Sin calificación'}]}"
301,tt4991512,"{'imdb_id': 'tt4991512', 'comentarios': [{'review': 'a few fun moments', 'rating': '6/10'}, {'review': 'Nice comedy', 'rating': '6/10'}, {'review': 'Fun. Unique. Lovely cast!', 'rating': '9/10'}, {'review': 'Great chemistry between the two leads', 'rating': '7/10'}, {'review': 'Tramps like us', 'rating': '7/10'}, {'review': 'Indie Road Trip Teen Romance Story...', 'rating': '9/10'}, {'review': 'Simple, fun, and good.', 'rating': '8/10'}, {'review': 'Love and the city with two attractive youngsters way over their heads.', 'rating': '10/10'}, {'review': 'The ""True Romance"" of Today', 'rating': '10/10'}, {'review': 'Such Brilliance', 'rating': '8/10'}, {'review': 'Why did the daughter took the black briefcase?', 'rating': '7/10'}, {'review': 'Tight American rom-com done right', 'rating': '9/10'}, {'review': 'More relatable than expected!', 'rating': '10/10'}, {'review': 'too familiar a plot badly done + male fantasy', 'rating': '6/10'}, {'review': 'Fresh, charming and amazing actor chemistry!', 'rating': '10/10'}, {'review': 'New York, New York', 'rating': '7/10'}, {'review': 'Wee gem', 'rating': '8/10'}, {'review': 'The beauty and the beast', 'rating': '3/10'}, {'review': '... so-simple seemingly-effortless ... why are they so rare', 'rating': '6/10'}, {'review': 'Convoluted plot with charming cast', 'rating': '7/10'}, {'review': 'Vibrant and original', 'rating': '6/10'}, {'review': ""A Romcom that's not so strong in just two rather important areas."", 'rating': '10/10'}, {'review': ""If it wasn't for Ellie"", 'rating': '9/10'}, {'review': 'Unorthodox yet refreshing', 'rating': 'Sin calificación'}, {'review': 'Raw, genuine and lovely', 'rating': 'Sin calificación'}]}"
302,tt9684220,"{'imdb_id': 'tt9684220', 'comentarios': [{'review': '8', 'rating': '8/10'}, {'review': 'Comedy is subjective', 'rating': '7/10'}, {'review': 'We need more movies like these.', 'rating': '9/10'}, {'review': 'Great hidden camera comedy', 'rating': '8/10'}, {'review': 'Hilarious, had me laughing so hard I was crying.', 'rating': '7/10'}, {'review': 'Better than expected', 'rating': '6/10'}, {'review': 'Definitely a unique and funny movie...', 'rating': '8/10'}, {'review': ""It's stupid fun and it's really good!"", 'rating': '7/10'}, {'review': ""One of the better hidden camera prank films I've seen"", 'rating': '7/10'}, {'review': 'much funnier than expected!', 'rating': '10/10'}, {'review': 'Hour & A Half Eric Andre Episode!!', 'rating': '8/10'}, {'review': 'Funny Trip', 'rating': '10/10'}, {'review': 'Omg i did not expect to laugh that hard!', 'rating': '8/10'}, {'review': 'Eric Andre fans will love this', 'rating': '8/10'}, {'review': 'The Eric Andre Show Movie', 'rating': '10/10'}, {'review': 'the most i laughed during quarantine', 'rating': '7/10'}, {'review': 'Sacha Baron Cohen would approve of this', 'rating': '8/10'}, {'review': 'Silly reality comedy gets the yuks in', 'rating': '6/10'}, {'review': 'Jackass(es) but with a story', 'rating': '7/10'}, {'review': 'A MUST-WATCH COMEDY', 'rating': '8/10'}, {'review': ""Ground breaking but can't be repeated"", 'rating': '10/10'}, {'review': 'Fun', 'rating': '7/10'}, {'review': 'Eric Andre does it again.........', 'rating': '8/10'}, {'review': 'Better than Borat!', 'rating': '10/10'}, {'review': 'Comedy Genius', 'rating': 'Sin calificación'}]}"
303,tt2737304,"{'imdb_id': 'tt2737304', 'comentarios': [{'review': 'A Lot of Filler, Little Substance', 'rating': '6/10'}, {'review': 'Not Understanding All The Hype', 'rating': '5/10'}, {'review': 'Well that was interesting', 'rating': '6/10'}, {'review': 'Too long and pointless.', 'rating': '2/10'}, {'review': 'Pretty good', 'rating': '8/10'}, {'review': 'Why?', 'rating': '5/10'}, {'review': ""Don't Believe The Hype"", 'rating': '3/10'}, {'review': 'Too much stupidity', 'rating': '9/10'}, {'review': 'Underrated Thriller about the ability to connect', 'rating': '5/10'}, {'review': 'Full of Cliches, a variation of an old and tired theme, but watchable', 'rating': '6/10'}, {'review': 'structural flaw', 'rating': '8/10'}, {'review': 'Intense and interesting throughout', 'rating': '9/10'}, {'review': 'Bird Box: Expected gem of a movie', 'rating': '4/10'}, {'review': 'What movie are you people watching?', 'rating': '5/10'}, {'review': 'Too long', 'rating': '5/10'}, {'review': 'Loose ends', 'rating': '6/10'}, {'review': 'Sorry, but too much left unanswered for me', 'rating': '6/10'}, {'review': 'A Quiet Place Where Nobody Can See', 'rating': '1/10'}, {'review': 'A Huge Disappointment', 'rating': '5/10'}, {'review': 'Not worth the hype', 'rating': '3/10'}, {'review': 'Questions but no answers.', 'rating': '4/10'}, {'review': 'Another pretentious modern horror film, despite all the hype', 'rating': '8/10'}, {'review': 'Outstanding', 'rating': '2/10'}, {'review': 'A Waste of Time', 'rating': '1/10'}, {'review': ""Don't know what I just watched..."", 'rating': 'Sin calificación'}]}"
304,tt12393526,"{'imdb_id': 'tt12393526', 'comentarios': [{'review': 'Good movie, cud hav been better with a black n white cinematography or with the avoidance of the over indulgence of colors.', 'rating': '8/10'}, {'review': ""Watch it for Tripti Dimri's brilliance and beautiful act!"", 'rating': '8/10'}, {'review': 'Predictable story but Great in all other aspects!!', 'rating': '7/10'}, {'review': 'Hard Hitting Plot highlighted in a Folklore', 'rating': '8/10'}, {'review': 'My kinda Horror!', 'rating': '7/10'}, {'review': 'Engaging and Layered Story!', 'rating': '8/10'}, {'review': 'Intruiging, compact, powerful', 'rating': '9/10'}, {'review': 'one of the best indian movies of 2020', 'rating': '9/10'}, {'review': 'Horrific story but not your usual horror movie!', 'rating': '9/10'}, {'review': 'An awesome thriller', 'rating': '8/10'}, {'review': 'Good', 'rating': '10/10'}, {'review': 'Tripti Dimri and her smile..', 'rating': '7/10'}, {'review': 'Intelligent writing for an intelligent audience', 'rating': '10/10'}, {'review': 'Impactful aesthetics & Perfomace with weak climax', 'rating': '7/10'}, {'review': 'A movie meant for thinkers', 'rating': '10/10'}, {'review': 'Pathetic', 'rating': '4/10'}, {'review': 'MUST WATCH FOR WHO LOVE BRILLIANCE ACTING', 'rating': '8/10'}, {'review': 'Storyteller world', 'rating': '9/10'}, {'review': 'Unique, surprisingly awesome', 'rating': '7/10'}, {'review': 'Supernatural drama in nineteenth century Bengal', 'rating': '8/10'}, {'review': 'Silent and strong', 'rating': '8/10'}, {'review': 'Strong performance and excellent direction', 'rating': '8/10'}, {'review': 'A classic blend of rape,revenge,child marriage & ultimate fantasies', 'rating': '9/10'}, {'review': 'Not a horror but a good horror', 'rating': '8/10'}, {'review': 'Meh', 'rating': '3/10'}]}"
305,tt11698630,"{'imdb_id': 'tt11698630', 'comentarios': [{'review': 'Crazy in love', 'rating': '9/10'}, {'review': 'Surprising', 'rating': '10/10'}, {'review': 'Surprising such a low rating', 'rating': '8/10'}, {'review': 'Great movie', 'rating': '9/10'}, {'review': 'Better than I thought', 'rating': '9/10'}, {'review': 'Surprisingly brilliant', 'rating': '9/10'}, {'review': ""You either get it or you don't"", 'rating': '10/10'}, {'review': 'Good Combination of Romcom and Mental Illness', 'rating': '8/10'}, {'review': 'A Crazy Good Love Story', 'rating': '9/10'}, {'review': 'We all need love!', 'rating': '9/10'}, {'review': 'I loved it', 'rating': '10/10'}, {'review': 'Wow!', 'rating': '10/10'}, {'review': 'A pure genuine love story', 'rating': '10/10'}, {'review': ""Beautiful but definitely you either get it or you don't."", 'rating': '9/10'}, {'review': 'Underrated', 'rating': '10/10'}, {'review': 'Amazing movie', 'rating': '10/10'}, {'review': 'Nice Movie', 'rating': '10/10'}, {'review': 'The meaning of a ""romantic comedy ""', 'rating': '7/10'}, {'review': 'So Much Fun.............', 'rating': '9/10'}, {'review': 'Generic rom-com with a purpose', 'rating': '7/10'}, {'review': 'Great fresh movie', 'rating': '9/10'}, {'review': 'Good love story', 'rating': '7/10'}, {'review': 'Fun', 'rating': '8/10'}, {'review': 'A star is born!', 'rating': '7/10'}, {'review': 'Good effort on addressing mental health', 'rating': '6/10'}]}"
