Film_id,Title,Premiere,Runtime,Genres,Language,Type,Description,Age_certification,IMDB_id,IMDB_score,IMDB_votes,TMDB_score,TMDB_votes,comentarios
tm425884,They'll Love Me When I'm Dead,"November 2, 2018",98,Documentary,English,MOVIE,"As his life comes to its end, famous Hollywood director Orson Welles puts it all on the line at the chance for renewed success with the film The Other Side of the Wind.",UNKNOWN,tt6893836,7.4,5053.0,7.3,5.643,"{'imdb_id': 'tt6893836', 'comentarios': [{'review': 'If you love Welles...', 'rating': '8/10'}, {'review': 'Fans of Welles Have Something to Celebrate', 'rating': '10/10'}, {'review': 'The Making of a Film About the Making of Itself', 'rating': '6/10'}, {'review': 'Will they though?', 'rating': '8/10'}, {'review': 'Well, Well, Well -- Embittered Digs at Welles', 'rating': '6/10'}, {'review': 'Good content shame about the presentation', 'rating': '7/10'}, {'review': 'Good documentary', 'rating': '10/10'}, {'review': 'Essential', 'rating': '7/10'}, {'review': 'A brisk, transfixing story about an inspiring artist', 'rating': '8/10'}, {'review': 'Great documentary about a legend', 'rating': '9/10'}, {'review': 'A Documentary Befitting of Orson Welles', 'rating': '10/10'}, {'review': 'Lazy doc filmmaking', 'rating': '8/10'}, {'review': 'Just Wow.', 'rating': '9/10'}, {'review': 'I loved him when he was alive! What a man. What a heart. What a wisdom. What a genius.', 'rating': '10/10'}, {'review': 'Fascinating look at a bygone legend, era, and insane filmmaking process', 'rating': '7/10'}, {'review': 'More footage for the fans', 'rating': '4/10'}, {'review': 'The man ahead of his time.', 'rating': 'Sin calificación'}, {'review': 'AND THEY DO LOVE YOU...!', 'rating': 'Sin calificación'}, {'review': 'A bit of a mess', 'rating': 'Sin calificación'}]}"
tm214085,Tig,"July 17, 2015",80,Documentary,English,MOVIE,"An intimate documentary that follows Tig Notaro, a Los Angeles based comedian, who just days after being diagnosed with invasive stage II breast cancer changed the course of her career with a poignant stand-up set that became legendary overnight. It explores Tig's extraordinary journey as her career ignites and as her life unfolds in grand and unexpected ways, all the while continuing to battle a life-threatening illness and falling in love.",UNKNOWN,tt3986532,7.4,2691.0,7.2,5.984,"{'imdb_id': 'tt3986532', 'comentarios': [{'review': 'Slight in style but heavy in content.', 'rating': '7/10'}, {'review': 'Funny, touching doc about an empathetic person', 'rating': '8/10'}, {'review': 'Phenomenal documentary', 'rating': '10/10'}]}"
tm315345,City of Joy,"September 7, 2018",74,Drama,English,MOVIE,"The Democratic Republic of Congo has endured 20 years of devastating violence. Rape has been used as a weapon of war to destroy community and access precious minerals. Congo is often referred to as “the worst place in the world to be a woman.” ""City of Joy"" tells a different story of the region. The film focuses on Jane, a student at a center where women who have suffered unimaginable abuse join together to become leaders. We also meet the founders of the center: a devout Congolese Doctor, a Congolese activist, and a radical N.Y. playwright. The film weaves between joy and pain as these individuals band together to demand hope in a place so often deemed hopeless.",UNKNOWN,tt4078252,7.5,525.0,7.5,1.239,"{'imdb_id': 'tt4078252', 'comentarios': [{'review': 'Extraodinary', 'rating': '10/10'}, {'review': 'Powerful, heartbreaking and joyous film', 'rating': '9/10'}, {'review': 'Powerful In Two Ways, Sad and Inspiring', 'rating': '7/10'}, {'review': 'Positivity out of ...', 'rating': '10/10'}, {'review': 'Stop the killing of the Congolese', 'rating': '10/10'}, {'review': 'Unprecedented film', 'rating': '10/10'}, {'review': 'EMOTIONALLY CATHARTIC', 'rating': '9/10'}, {'review': 'Women', 'rating': 'Sin calificación'}]}"
tm845484,Dick Johnson Is Dead,"October 2, 2020",90,Documentary,English,MOVIE,"With this inventive portrait, director Kirsten Johnson seeks a way to keep her 86-year-old father alive forever. Utilizing moviemaking magic and her family’s dark humor, she celebrates Dr. Dick Johnson’s last years by staging fantasies of death and beyond. Together, dad and daughter confront the great inevitability awaiting us all.",pg-13,tt11394180,7.5,6511.0,7.4,7.932,"{'imdb_id': 'tt11394180', 'comentarios': [{'review': ""It's good but I know I'm missing something..."", 'rating': '7/10'}, {'review': 'Death has never been so funny', 'rating': '8/10'}, {'review': ""A most unusual doc by a daughter who depicts her dad's death using him while alive. One of the best of the year and upbeat."", 'rating': '8/10'}, {'review': 'death march', 'rating': '5/10'}, {'review': 'Underwhelming', 'rating': '8/10'}, {'review': 'Bittersweet brilliance', 'rating': '7/10'}, {'review': 'Deadpan', 'rating': '9/10'}, {'review': 'Truly special', 'rating': '7/10'}, {'review': 'Dick Johnson is Dead', 'rating': '8/10'}, {'review': 'Highly original, heart-warming', 'rating': '9/10'}, {'review': 'Betwen Parent and Child and Death', 'rating': '10/10'}, {'review': 'Thank you!', 'rating': '7/10'}, {'review': 'dour but fun', 'rating': '10/10'}, {'review': 'Just Awesome!', 'rating': '9/10'}, {'review': 'Thank you Kristen', 'rating': '9/10'}, {'review': 'Love above death', 'rating': '6/10'}, {'review': 'A unique examination of life and death that is juggling too many elements', 'rating': '5/10'}, {'review': ""I don't think it was the intention but this leaves a very bitter after-taste."", 'rating': '7/10'}, {'review': 'Time to go', 'rating': '4/10'}, {'review': 'Very self centered film', 'rating': '8/10'}, {'review': 'this documentary is, well, the life of the party', 'rating': '1/10'}, {'review': 'Hard To Rate So Low.....', 'rating': '6/10'}, {'review': 'Average...', 'rating': '2/10'}, {'review': 'Strange and Unpleasant', 'rating': 'Sin calificación'}, {'review': 'Novel take on aging is a bit too slick', 'rating': 'Sin calificación'}]}"
tm351216,Joan Didion: The Center Will Not Hold,October 27. 2017,98,Documentary,English,MOVIE,"Griffin Dunne’s years-in-the-making documentary portrait of his aunt Joan Didion moves with the spirit of her uncannily lucid writing: the film simultaneously expands and zeroes in, covering a vast stretch of turbulent cultural history with elegance and candor.",UNKNOWN,tt7253506,7.5,2622.0,7.1,5.069,"{'imdb_id': 'tt7253506', 'comentarios': [{'review': 'Her Answers Will Surprise You', 'rating': '8/10'}, {'review': 'Why did it take so long for a Didion biopic?', 'rating': '6/10'}, {'review': 'Putting together', 'rating': '7/10'}, {'review': 'GREAT STUFF...BUT AT A PRICE...!', 'rating': '10/10'}, {'review': '""A predilection for the extreme"" which dogs our subject from childhood into adult life', 'rating': '6/10'}, {'review': ""Joan Didion's incredible ride."", 'rating': '8/10'}, {'review': 'Surprisingly Relevant and Touching', 'rating': '10/10'}, {'review': ""Extremely watchable even if you've never read Joan Didion"", 'rating': '10/10'}, {'review': 'Spellbinding', 'rating': '10/10'}, {'review': 'Incredibly Intwresting Piece', 'rating': '8/10'}, {'review': 'Cinema spelunking', 'rating': '6/10'}, {'review': 'A writing genius in her good and bad times. Quite a story!', 'rating': '3/10'}, {'review': 'its self indulgent', 'rating': '7/10'}, {'review': 'She Lived one Heck of a Life❗', 'rating': '7/10'}, {'review': 'Thoughtful overview', 'rating': '10/10'}, {'review': ""I'm glad I met her."", 'rating': '10/10'}, {'review': ""Can't wait to read Joan Didion's books after watching this.."", 'rating': '9/10'}, {'review': 'Gorgeous documentary...', 'rating': '9/10'}, {'review': 'Narrator?', 'rating': 'Sin calificación'}]}"
tm431347,Reversing Roe,"September 13, 2018",99,Documentary,English,MOVIE,"Documentary that delves deep into the history of abortion law, revealing the contradictory ways in which women's bodies have been used to further political and ideological agendas.",UNKNOWN,tt8948614,7.5,1400.0,7.5,4.004,"{'imdb_id': 'tt8948614', 'comentarios': [{'review': 'Worth a watch, but you may get angry', 'rating': '9/10'}, {'review': 'A documentary of how the abortion issue has been politicized', 'rating': '8/10'}, {'review': 'Absolutely brilliant! But very upsetting', 'rating': '10/10'}, {'review': 'Had potential, but nothing new', 'rating': '6/10'}, {'review': 'Well done and factual history, but leaves out some key things', 'rating': '7/10'}, {'review': 'We will never go back', 'rating': '10/10'}, {'review': 'An essential documentary', 'rating': '10/10'}, {'review': 'I learned a lot', 'rating': '10/10'}, {'review': 'Very well-done BALANCED documentary', 'rating': '9/10'}, {'review': 'Biased and superficial', 'rating': '1/10'}, {'review': 'What to do/decide?', 'rating': '8/10'}, {'review': 'Biased beyond belief', 'rating': '4/10'}, {'review': 'Excellent though of course infuriating', 'rating': '10/10'}, {'review': 'Bias', 'rating': '5/10'}, {'review': 'SPIN!', 'rating': '1/10'}, {'review': 'The land of the free!', 'rating': '10/10'}, {'review': 'History', 'rating': '7/10'}, {'review': 'Excellent Left-Wing ACLU Propaganda', 'rating': '1/10'}, {'review': 'Pretty disappointed', 'rating': '3/10'}, {'review': 'Excellent production values, but not very even handed', 'rating': '5/10'}, {'review': 'Very difficult to watch.', 'rating': '8/10'}, {'review': ""Don't Misunderstand"", 'rating': '3/10'}, {'review': 'One sided', 'rating': '1/10'}, {'review': 'Misrepresents the Pro-Life movement', 'rating': '1/10'}, {'review': 'One sided', 'rating': '1/10'}]}"
tm881162,Athlete A,"June 24, 2020",104,Documentary,English,MOVIE,Follow the Indianapolis Star reporters that broke the story about USA Gymnastics doctor Larry Nassar's abuse and hear from gymnasts.,pg-13,tt11905462,7.6,10861.0,7.7,11.88,"{'imdb_id': 'tt11905462', 'comentarios': [{'review': 'A true life Horror Story that needed to be told', 'rating': '10/10'}, {'review': 'Well made doc, heartbreaking story', 'rating': '9/10'}, {'review': 'I thought it was quite good.', 'rating': '8/10'}, {'review': 'Heart breaking', 'rating': '9/10'}, {'review': 'The shocking truth', 'rating': '10/10'}, {'review': 'Very good . At heart of gold a little more in depth.', 'rating': '8/10'}, {'review': 'How long and how many does it take to bring down one person?', 'rating': '9/10'}, {'review': ""As if just becoming a gymnast wasn't hard enough"", 'rating': '7/10'}, {'review': 'How can 500+ underage girls keep the same secret from adults?', 'rating': '9/10'}, {'review': 'Terribly hard to watch, but an important and effective story', 'rating': '8/10'}, {'review': 'HBO Made A Far Superior Documentary on the Same Subject', 'rating': '5/10'}, {'review': 'Difficult to watch', 'rating': '7/10'}, {'review': ""An important film that's one of the better documentaries I've watched on Netflix this year"", 'rating': '7/10'}, {'review': 'Cover up', 'rating': '7/10'}, {'review': 'Lynch-ers are everywhere!', 'rating': '8/10'}, {'review': 'Gut wrenching', 'rating': '9/10'}, {'review': 'A Good Grim Documentary', 'rating': '7/10'}, {'review': 'Well done doc', 'rating': '8/10'}, {'review': 'Strong women', 'rating': '9/10'}, {'review': 'Sadness and Anger', 'rating': '8/10'}, {'review': 'Shocking!!', 'rating': '10/10'}, {'review': 'Watch it NOW!', 'rating': '10/10'}, {'review': 'Insightful, Bold and Impressive', 'rating': '10/10'}, {'review': 'America is rotten to the core', 'rating': '10/10'}, {'review': 'Life Competing For A Spot', 'rating': 'Sin calificación'}]}"
tm215911,Ludo,"November 12, 2020",149,Horror,Hindi,MOVIE,"Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.",UNKNOWN,tt3724898,7.6,852.0,2.8,3.316,"{'imdb_id': 'tt3724898', 'comentarios': [{'review': 'A good film? No dice.', 'rating': '2/10'}, {'review': 'Ludo: Oh man that was a chore', 'rating': '2/10'}, {'review': 'Evil Jumanji... not in a good way', 'rating': '3/10'}, {'review': ""LUDO: A Frustrated Game -- Don't play unless you hardcore!"", 'rating': '5/10'}, {'review': 'Cut and run', 'rating': '2/10'}, {'review': 'Disaster!!', 'rating': '1/10'}, {'review': 'The one 10 is from someone connected to the movie', 'rating': '1/10'}, {'review': ""I like it but I don't like it"", 'rating': '5/10'}, {'review': '""Ludo Smell Bad!""', 'rating': '2/10'}, {'review': 'Terrible movie', 'rating': '1/10'}, {'review': 'Massive disappointment', 'rating': '4/10'}, {'review': 'All the ingredients for a good horror but fails to deliver', 'rating': '3/10'}, {'review': 'Unwatchably Bad', 'rating': '1/10'}, {'review': 'Terrible Bollywood Horror Movie', 'rating': '2/10'}, {'review': 'This movie really great!!', 'rating': '9/10'}, {'review': 'Fun but Odd Pacing', 'rating': '6/10'}, {'review': 'Good movie', 'rating': '9/10'}, {'review': 'Trash', 'rating': '1/10'}]}"
tm847805,Ludo,"November 12, 2020",149,Horror,Hindi,MOVIE,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",pg-13,tt7212754,7.6,37528.0,7.5,10.329,"{'imdb_id': 'tt7212754', 'comentarios': [{'review': 'Forget the plot, the characters r amazing n the movie ducky.', 'rating': '9/10'}, {'review': 'Probably one of the top 5 black comedies Indian cinema has ever attempted', 'rating': '9/10'}, {'review': 'Full entertainment.', 'rating': '8/10'}, {'review': 'Awesome', 'rating': '8/10'}, {'review': 'Much needed break from stereotype up-bihar movies..', 'rating': '10/10'}, {'review': 'This movie will explain why Indian movies are always different.', 'rating': '9/10'}, {'review': 'Best movie released in 2020', 'rating': '10/10'}, {'review': 'Different but really good', 'rating': '10/10'}, {'review': 'Detox yourself after movies like laxmi bomb and sadak2', 'rating': '9/10'}, {'review': 'Beautifully chaotic!', 'rating': '8/10'}, {'review': 'I WAS NOT EXPECTING THIS GOOD OF A MOVIE', 'rating': '9/10'}, {'review': 'You should genuinely ignore the 1 star reviews', 'rating': '10/10'}, {'review': ""It's not a movie it's a detoxing process."", 'rating': '9/10'}, {'review': 'Stunning screenplay..!!', 'rating': '9/10'}, {'review': 'Entertaining , Funny in a dark way', 'rating': '8/10'}, {'review': 'For Anurag basu', 'rating': '9/10'}, {'review': 'A decent ride.. Rajkumar rao stole the show, Pankaj Tripathi was impressive as ever', 'rating': '7/10'}, {'review': 'Some narrative choices brought down the film for me', 'rating': '6/10'}, {'review': ""DON'T EXPECT TOO MUCH"", 'rating': '8/10'}, {'review': 'Entertaining..movie...for perfect actings..', 'rating': '10/10'}, {'review': 'Great film - give it a try', 'rating': '8/10'}, {'review': 'Are o betaji kismat ki hava ...', 'rating': '9/10'}, {'review': 'One of the best movie of 2020', 'rating': '10/10'}, {'review': 'Very unique story', 'rating': '8/10'}, {'review': 'Funny, emotional and thrilling', 'rating': '9/10'}]}"
tm427465,Quincy,"September 21, 2018",124,"Documentary, Music",English,MOVIE,"An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years, Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America.",UNKNOWN,tt7440432,7.6,4551.0,7.5,7.019,"{'imdb_id': 'tt7440432', 'comentarios': [{'review': 'HOW CAN ANYONE CRITICIZE THIS IS BEYOND ME', 'rating': '10/10'}, {'review': 'best biography documentary', 'rating': '10/10'}, {'review': 'A real legend', 'rating': '6/10'}, {'review': 'A God Among Men and A True Workhorse!', 'rating': '10/10'}, {'review': 'Masterpiece documentary about a master of his craft.', 'rating': '10/10'}, {'review': ""Don't listen to any rubbish critic reviews..."", 'rating': '9/10'}, {'review': 'Fun But Flawed Documentary', 'rating': '10/10'}, {'review': 'Must see - simple as that', 'rating': '10/10'}, {'review': 'QUINCY IS THE MUSIC MAN', 'rating': '10/10'}, {'review': 'A true musical journey', 'rating': '8/10'}, {'review': 'What a heart. What a love for music. What a man.', 'rating': '7/10'}, {'review': 'You will learn a lot about a great producer', 'rating': '6/10'}, {'review': 'Cute', 'rating': '10/10'}, {'review': 'Bravo', 'rating': '10/10'}, {'review': 'Quincy is such an amazing biography/documentary', 'rating': '5/10'}, {'review': 'Great man and great story lost in incompetent direction.', 'rating': '9/10'}, {'review': 'Fascinating', 'rating': '3/10'}, {'review': 'Annoying Documentary', 'rating': '10/10'}, {'review': 'Mr. Jones', 'rating': '8/10'}, {'review': 'Well done', 'rating': 'Sin calificación'}]}"
